Iteration	Posterior	Likelihood	Prior	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_sd	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	freq[1]	freq[2]	freq[3]	freq[4]	ln_branch_rates_mean	root_age	speciation_rate
1950	-20247.95	-20312.95	65.00172	0.0253833	0.0261171	0.0305216	0.0369528	0.0347366	0.0253334	0.0329139	0.0277461	0.0338786	0.0342846	0.0358048	0.0274898	0.0327203	0.0230794	0.0239231	0.0279927	0.0218803	0.0285976	0.0362125	0.0260608	0.0387599	0.0328907	0.0299317	0.0321547	0.0307377	0.0325864	0.0278158	0.036196	0.0303118	0.0300353	0.0240075	0.0293047	0.0268262	0.0305071	0.0347929	0.0279392	0.0347013	0.0346314	0.02984445	0.1627185	0.170109	0.171846	0.151882	0.192561	0.147412	0.16619	0.005408683	0.266702	0.239515	0.226012	0.267771	-3.511756	26.12485	0.04035804
2000	-20265.84	-20309.49	43.64498	0.0244665	0.0287621	0.0367943	0.0384467	0.0323517	0.0254306	0.0421097	0.027062	0.0289503	0.0329426	0.0271983	0.0194925	0.0302481	0.0216079	0.0258169	0.0268482	0.0249606	0.0340474	0.0411815	0.0282274	0.0270324	0.0342529	0.0297397	0.0268501	0.0264525	0.0151154	0.0286947	0.0491966	0.0223361	0.0241968	0.0270159	0.0380648	0.0282863	0.0334285	0.0308266	0.0237661	0.0190084	0.0186738	0.02657321	0.2955421	0.173052	0.168086	0.142329	0.201524	0.151085	0.163923	0.008203984	0.270371	0.231882	0.238611	0.259135	-3.627852	29.25947	0.03070235
2050	-20269.05	-20312.83	43.77785	0.0185425	0.032773	0.0297302	0.0435226	0.0401683	0.0215681	0.0251111	0.0255206	0.0305599	0.0455676	0.0394248	0.0154412	0.0250771	0.0211153	0.0231747	0.0258465	0.0271299	0.0332377	0.0298082	0.0220002	0.0356586	0.0288013	0.0336938	0.0190946	0.0170654	0.0324545	0.0316716	0.0404027	0.0275894	0.025587	0.0178641	0.0326967	0.0277449	0.0171592	0.0448663	0.0213552	0.0317143	0.0285564	0.0272354	0.2681626	0.16462	0.170752	0.152966	0.190414	0.152065	0.169183	0.008754576	0.270371	0.231882	0.238611	0.259135	-3.603238	28.99985	0.05457288
2100	-20287.77	-20317.14	29.37051	0.0177158	0.0260531	0.0406504	0.0291649	0.0331325	0.0214798	0.027956	0.0232231	0.0270191	0.0367532	0.0412423	0.0156776	0.0166772	0.0177278	0.0180281	0.0292323	0.0151895	0.0390744	0.0339721	0.0217407	0.0177328	0.0400883	0.0521534	0.0139518	0.0321858	0.0160816	0.0214045	0.0302531	0.028829	0.0258463	0.0222819	0.0253688	0.0141561	0.0206488	0.0128269	0.0162992	0.0195819	0.0361351	0.02805106	0.4688248	0.175094	0.187031	0.130108	0.203461	0.143724	0.160582	0.05741198	0.266024	0.227003	0.225342	0.281631	-3.573729	31.97215	0.08372793
2150	-20280.07	-20314.97	34.90255	0.0147873	0.0200616	0.0319525	0.0319493	0.0317264	0.0214044	0.0232571	0.0208254	0.0361061	0.0365319	0.0324826	0.0113956	0.0179799	0.0192259	0.0288635	0.0278591	0.0210847	0.0494972	0.0373999	0.025998	0.0203581	0.0438673	0.0273077	0.0118772	0.00975476	0.0311797	0.0193409	0.0445251	0.0193032	0.0193901	0.0216317	0.0327917	0.0124132	0.0185769	0.0267361	0.0203473	0.022077	0.0319135	0.02243848	0.3667509	0.171069	0.182732	0.127117	0.199472	0.155432	0.164177	0.005725612	0.268404	0.229035	0.226568	0.275992	-3.796978	33.19154	0.06609293
2200	-20264.41	-20317.86	53.45406	0.018639	0.0254112	0.0327362	0.0311327	0.0223843	0.0235855	0.0264335	0.0163684	0.0280546	0.0320323	0.0273436	0.0159205	0.0212336	0.0209257	0.0252015	0.018517	0.0174572	0.028948	0.0305897	0.023165	0.0230891	0.0276836	0.0255575	0.0317777	0.0206879	0.0304134	0.0268794	0.0384533	0.0347482	0.0304477	0.0324834	0.0290772	0.0286554	0.0409832	0.0296585	0.0271968	0.0230354	0.0225503	0.0262695	0.2771751	0.171327	0.169707	0.149964	0.19975	0.159597	0.149654	0.002212789	0.263274	0.224657	0.241353	0.270717	-3.639347	28.47543	0.05296086
2250	-20260.92	-20313.04	52.11837	0.0228025	0.0251119	0.025097	0.0243938	0.0220491	0.0202525	0.0346677	0.0228328	0.0270668	0.0366063	0.0256738	0.026627	0.0265741	0.0218324	0.0243539	0.0222811	0.0171268	0.0298953	0.0291829	0.0235403	0.0237185	0.0350633	0.0198123	0.0437075	0.0299914	0.0175946	0.0221506	0.0341809	0.0261299	0.0291435	0.0224658	0.0308735	0.0329373	0.0411539	0.0294696	0.0273969	0.0328163	0.0317634	0.02814061	0.2050369	0.17109	0.182675	0.149757	0.19499	0.15204	0.149447	0.008418927	0.262153	0.236934	0.237302	0.26361	-3.570541	27.61679	0.0936592
2300	-20249.02	-20315.17	66.15126	0.0178091	0.0182924	0.0286263	0.0262278	0.0247064	0.0217266	0.0268459	0.0220877	0.0256122	0.0325534	0.0267758	0.0212786	0.025181	0.0198857	0.0232948	0.0249306	0.0186386	0.0247233	0.0239995	0.0220502	0.0296213	0.0240206	0.0245744	0.0283777	0.0200612	0.0231639	0.0260228	0.0323871	0.0303661	0.028178	0.0268908	0.0341958	0.0325074	0.0263678	0.0335868	0.0243506	0.0238213	0.0242673	0.02602138	0.1662089	0.171559	0.177709	0.150167	0.195525	0.154143	0.150896	0.01247985	0.259324	0.234377	0.247679	0.25862	-3.648837	29.43633	0.06528114
2350	-20268.89	-20331.17	62.27397	0.0207468	0.0180732	0.0207051	0.0311044	0.0322993	0.0220169	0.0264548	0.0236836	0.0313729	0.027442	0.0355124	0.0218735	0.0293041	0.0194798	0.0278575	0.0249327	0.0198781	0.0250758	0.0284489	0.026283	0.0353608	0.0273977	0.0233299	0.0205655	0.0191375	0.0185013	0.0199797	0.0239036	0.027549	0.0241272	0.0271585	0.0287421	0.0263578	0.0239791	0.030768	0.0283776	0.0242744	0.018722	0.02575705	0.1979096	0.174171	0.181023	0.151403	0.19917	0.157017	0.137215	0.01616841	0.253984	0.239205	0.234935	0.271876	-3.659047	31.02917	0.07570549
2400	-20266.46	-20323.97	57.51794	0.0175667	0.0220491	0.0259525	0.0298201	0.0266153	0.0306439	0.0280997	0.0218396	0.029923	0.0356938	0.0289201	0.0272861	0.0265175	0.0224209	0.0231036	0.0248074	0.0301854	0.0247014	0.0268903	0.0321086	0.0317473	0.0232308	0.0321475	0.0319172	0.0263753	0.0170194	0.0236807	0.0221168	0.0349306	0.0216517	0.0248071	0.0334416	0.0277525	0.0371691	0.0310236	0.0266126	0.0265732	0.0224305	0.02836315	0.1892347	0.16489	0.171848	0.145766	0.197375	0.166448	0.153673	0.04423277	0.269151	0.231748	0.237187	0.261913	-3.562664	28.82099	0.1131981
2450	-20247.03	-20315.77	68.73767	0.0212012	0.0248722	0.024553	0.0263621	0.0238637	0.0251398	0.0213949	0.0208768	0.0257363	0.0329723	0.0340788	0.0284798	0.0288962	0.0250878	0.0286325	0.0241438	0.0243147	0.0258107	0.0251007	0.0208615	0.0294095	0.0289781	0.0237415	0.03562	0.0247749	0.0290945	0.0210552	0.0248241	0.029067	0.0293121	0.0282478	0.038088	0.0265292	0.0273909	0.0226509	0.0251078	0.0259977	0.0296157	0.02563559	0.1811618	0.16585	0.174217	0.147306	0.200095	0.15674	0.155791	0.01632679	0.26521	0.230979	0.245734	0.258077	-3.663774	27.33038	0.07646997
2500	-20255.54	-20329.08	73.53355	0.0231852	0.0298758	0.0317626	0.0307966	0.0278813	0.0251575	0.0291628	0.0193301	0.0271386	0.0295301	0.0255985	0.0251964	0.0272017	0.0203252	0.0247368	0.0243252	0.0218262	0.0202333	0.0225658	0.0244129	0.0295036	0.0249246	0.0223735	0.0263156	0.0220059	0.023205	0.0198558	0.0272252	0.0252038	0.0218779	0.0280834	0.0251999	0.024022	0.0219321	0.0279857	0.0261631	0.0292003	0.0238072	0.0261084	0.1632131	0.162101	0.175642	0.148511	0.190371	0.158022	0.165354	0.006103397	0.265861	0.238396	0.237031	0.258712	-3.645498	30.46362	0.05363243
2550	-20260.23	-20315.37	55.14099	0.020347	0.0243945	0.0235393	0.0336382	0.0310464	0.026554	0.026607	0.0246537	0.0229229	0.0249656	0.0263823	0.0220668	0.0295953	0.0208761	0.0213342	0.0188939	0.0160899	0.0279211	0.0246238	0.0203304	0.0461598	0.0247467	0.0228119	0.0237196	0.0184776	0.018356	0.0195124	0.0310947	0.0234186	0.0270698	0.0185519	0.0336792	0.0343424	0.0320288	0.0257875	0.0267619	0.0191609	0.0271849	0.02489185	0.239684	0.162782	0.17638	0.149135	0.191171	0.158686	0.161846	0.01388372	0.266779	0.236201	0.238042	0.258978	-3.693215	30.57137	0.0814261
2600	-20266.47	-20313.33	46.86176	0.0213516	0.0205164	0.0290383	0.0369114	0.0314314	0.0264946	0.0190951	0.0195158	0.0205193	0.0237979	0.0200807	0.0178728	0.0307209	0.0173996	0.0205251	0.0165512	0.017772	0.0240727	0.0273478	0.0184054	0.0357833	0.0171151	0.0396079	0.0248531	0.012462	0.0143788	0.014197	0.0238897	0.0157926	0.0232653	0.0270296	0.0293876	0.0186464	0.0244279	0.024336	0.0261325	0.0416706	0.0301856	0.02429043	0.3021836	0.156381	0.171715	0.15385	0.185102	0.164834	0.168117	0.009513167	0.26647	0.235927	0.238925	0.258678	-3.717673	29.82136	0.06109996
2650	-20254.07	-20317	62.92639	0.0180507	0.0226823	0.0237674	0.0334048	0.0239967	0.0252836	0.0164968	0.0161794	0.0182775	0.0194279	0.0201678	0.0195008	0.0224371	0.0162208	0.0189444	0.02398	0.0204033	0.0236236	0.0273798	0.0201344	0.0282471	0.0204123	0.0190869	0.0166961	0.0221252	0.0243697	0.0150359	0.0268795	0.0232681	0.0213619	0.0215279	0.0330279	0.018813	0.0283836	0.0200624	0.0236011	0.0264146	0.0261009	0.02164675	0.2005243	0.164003	0.173158	0.144509	0.19364	0.15162	0.17307	0.01644417	0.266865	0.245034	0.234748	0.253353	-3.8329	32.16015	0.06188042
2700	-20261.38	-20317.85	56.47178	0.0183354	0.0252718	0.0278311	0.0283557	0.0313766	0.0214345	0.0251481	0.019373	0.0179295	0.0286999	0.0249261	0.016476	0.0179341	0.0192398	0.0224011	0.0185287	0.0170536	0.0241585	0.0220414	0.0230354	0.0306602	0.0260581	0.0175914	0.0165202	0.025273	0.0225826	0.0166549	0.0291795	0.0165896	0.0133223	0.0260856	0.0418807	0.0192653	0.0245217	0.0216625	0.0218525	0.0212666	0.0274452	0.02283064	0.2311311	0.16861	0.178493	0.148568	0.179781	0.146616	0.177931	0.004900341	0.267243	0.243396	0.23565	0.253711	-3.779652	30.92001	0.04690363
2750	-20258.62	-20312.45	53.8246	0.016954	0.0175041	0.0247437	0.0339057	0.0262334	0.0182452	0.0315094	0.0220488	0.0168132	0.0219513	0.0190366	0.0168635	0.0273538	0.0157878	0.0194341	0.018257	0.0150287	0.0254242	0.027098	0.0163926	0.0177578	0.020551	0.0244404	0.0298334	0.0225575	0.0221211	0.0142875	0.0280286	0.0208217	0.0143762	0.0235178	0.0374303	0.0211363	0.0219548	0.0252364	0.0216135	0.0195241	0.0295315	0.02150073	0.2886368	0.167492	0.163424	0.148135	0.198032	0.145504	0.177412	0.004747048	0.278044	0.234683	0.229414	0.257859	-3.839668	31.68565	0.05272792
2800	-20262.4	-20327.94	65.54554	0.0166707	0.021293	0.0206501	0.0254948	0.0236355	0.0179875	0.0208378	0.0203733	0.0215475	0.0220897	0.0238562	0.0213476	0.0249842	0.0201766	0.0179825	0.0181381	0.0140615	0.0281358	0.0308564	0.0245649	0.0191977	0.0208021	0.0290961	0.0225971	0.0224279	0.0180347	0.0169587	0.0250012	0.0190082	0.0179261	0.0208867	0.0252522	0.0203597	0.0263576	0.0280006	0.0218602	0.0254247	0.0177065	0.02124606	0.1759277	0.161324	0.164111	0.148758	0.198865	0.146116	0.180826	0.01841583	0.277901	0.241016	0.223734	0.257349	-3.851584	35.03565	0.06483831
2850	-20236.1	-20315.99	79.88967	0.0185105	0.0243398	0.0210556	0.0242672	0.0204881	0.0187685	0.0216304	0.0178837	0.0211544	0.0225744	0.0254914	0.0192064	0.0236541	0.0168343	0.0194981	0.0185078	0.0197774	0.0203582	0.0197723	0.0207378	0.0255347	0.02035	0.0294656	0.0189405	0.0206388	0.0166822	0.0205434	0.0199399	0.0236698	0.020324	0.0241242	0.0239156	0.0208016	0.0240224	0.0196109	0.0214162	0.0189176	0.0247805	0.02163675	0.1209264	0.159456	0.172379	0.147035	0.196562	0.144424	0.180144	0.008103902	0.27369	0.242421	0.225038	0.25885	-3.833362	32.73426	0.04105641
2900	-20258.58	-20321.19	62.60927	0.0160041	0.0173341	0.0218414	0.0223028	0.0241423	0.0207412	0.0204701	0.0134281	0.0205236	0.0246159	0.0221875	0.0156897	0.0209927	0.0205133	0.0198852	0.0196648	0.0150635	0.0205488	0.0161448	0.0184533	0.0221752	0.0241719	0.0270315	0.0145914	0.0203963	0.0179876	0.0194921	0.0184118	0.0306188	0.0215152	0.0252361	0.0252855	0.0199746	0.0224438	0.0298349	0.022832	0.0241704	0.0292419	0.02021094	0.1969834	0.159147	0.169383	0.14675	0.198075	0.15507	0.171576	0.007356537	0.276399	0.237628	0.231942	0.254031	-3.901531	33.62253	0.03883384
2950	-20247.41	-20314.95	67.53336	0.0204498	0.0181503	0.0206417	0.0246201	0.0217786	0.0184317	0.0285284	0.0214598	0.0229966	0.0260574	0.0218865	0.0191238	0.0156733	0.018976	0.0195734	0.0163916	0.0169273	0.0169369	0.0196123	0.0162729	0.0256725	0.0214897	0.021443	0.0189856	0.0135103	0.0185998	0.0179874	0.0254661	0.022235	0.0189767	0.0196338	0.0254532	0.0171078	0.0216112	0.0254599	0.0214637	0.0215112	0.0241921	0.02103374	0.1781558	0.167055	0.167877	0.159396	0.200706	0.144777	0.160188	0.0178999	0.256646	0.241668	0.240481	0.261204	-3.861628	35.94789	0.06898151
3000	-20257.99	-20310.15	52.16544	0.0153401	0.0172902	0.0284999	0.0271397	0.0226216	0.01865	0.0234376	0.0211494	0.0204618	0.0225344	0.0213715	0.0182742	0.027999	0.0148277	0.0191471	0.0217576	0.0179433	0.0187575	0.0299516	0.0203901	0.0266432	0.0265609	0.0203823	0.0164842	0.0169026	0.0237488	0.0148044	0.0349281	0.0196395	0.0177504	0.028544	0.0301295	0.0123589	0.0215535	0.025055	0.0161604	0.0185841	0.0201973	0.02178579	0.2613755	0.159706	0.160491	0.152384	0.18856	0.165339	0.17352	0.01030586	0.261587	0.240942	0.239758	0.257712	-3.826497	37.1707	0.07357938
3050	-20248.66	-20317.96	69.30841	0.0191668	0.0196192	0.0231188	0.0244054	0.0228956	0.022053	0.0229493	0.0222578	0.0175856	0.0240395	0.0211272	0.0160236	0.0230425	0.0168868	0.0200506	0.0205256	0.019005	0.0237862	0.0245592	0.0191506	0.0245636	0.021174	0.0182859	0.0289435	0.0192286	0.0162825	0.0191679	0.0222775	0.0259634	0.0200043	0.0229923	0.0226475	0.0219706	0.0250009	0.0184012	0.0182317	0.032621	0.0175142	0.02097316	0.148228	0.160078	0.173088	0.150287	0.200572	0.148504	0.167471	0.002602951	0.267661	0.232033	0.236611	0.263696	-3.864512	36.63978	0.03839558
3100	-20253.5	-20313.75	60.24397	0.0166271	0.0229897	0.0297704	0.0287545	0.0285272	0.019584	0.0269491	0.0207844	0.0172242	0.0279266	0.0224083	0.0150916	0.0152652	0.0158107	0.0194129	0.0177588	0.0188354	0.0220682	0.0201642	0.0206153	0.0317289	0.0266967	0.0169826	0.0222089	0.0229655	0.020214	0.0188123	0.0202144	0.0228198	0.015567	0.0215609	0.0209459	0.0193589	0.0185562	0.0190167	0.0199381	0.0141724	0.0291995	0.02141368	0.1840323	0.176245	0.178743	0.145847	0.200357	0.140436	0.158372	0.001926686	0.260011	0.231278	0.229848	0.278864	-3.843726	34.84589	0.05703513
3150	-20243.8	-20306.64	62.84627	0.0180354	0.0218036	0.0269161	0.0258135	0.023803	0.0198717	0.0203947	0.0157808	0.020886	0.0266751	0.0266571	0.0134303	0.0231002	0.018837	0.0234414	0.0181594	0.0183423	0.0230905	0.0271008	0.0240414	0.0288701	0.0258899	0.0196107	0.0213018	0.0148201	0.0221136	0.0159819	0.0180656	0.0210167	0.0203694	0.0269387	0.0277237	0.0193743	0.0258837	0.0252493	0.0206511	0.0267061	0.0305179	0.02234363	0.2238611	0.175737	0.178227	0.145426	0.199779	0.144148	0.156682	0.003111041	0.263586	0.234458	0.236063	0.265892	-3.801214	32.64453	0.05562562
3200	-20254.46	-20324.5	70.03368	0.0259886	0.0233571	0.0216109	0.0244055	0.0315026	0.0211651	0.0252269	0.0196233	0.0240618	0.0273659	0.0231907	0.0275791	0.0270088	0.0195113	0.0198085	0.0183158	0.021372	0.0268952	0.0260035	0.0271162	0.0284532	0.0227822	0.0266381	0.0230702	0.0202295	0.0206425	0.0226215	0.0263845	0.0288033	0.0206285	0.0257605	0.0247134	0.023308	0.0234333	0.0306232	0.0232455	0.0204075	0.0211788	0.02470422	0.149278	0.164902	0.174921	0.152335	0.189888	0.149328	0.168627	0.01326781	0.261584	0.2525	0.232838	0.253078	-3.700781	33.77028	0.03546142
3250	-20240.54	-20313.83	73.29153	0.0183687	0.0189778	0.0209521	0.0246749	0.0235996	0.0212992	0.0231901	0.0173266	0.0226744	0.0231797	0.0204375	0.0236019	0.0253829	0.0180412	0.0221976	0.0221224	0.0183484	0.0248957	0.0222018	0.0212846	0.0237434	0.0228264	0.0308985	0.0243004	0.0198142	0.0211243	0.0191931	0.0236427	0.0211175	0.0200751	0.0243241	0.0236217	0.03311	0.032624	0.0224732	0.0217106	0.0234469	0.0244976	0.02231073	0.1392931	0.155485	0.181771	0.144023	0.197323	0.146169	0.17523	0.0217067	0.267738	0.243092	0.228461	0.26071	-3.802688	31.39795	0.05621816
3300	-20256.02	-20313.15	57.13516	0.0210739	0.025284	0.0288548	0.0293426	0.0249996	0.0239723	0.0286268	0.0244753	0.0265414	0.0248743	0.0220045	0.0236075	0.0300289	0.0174734	0.0209026	0.024257	0.020207	0.0227634	0.0221464	0.0204063	0.0336816	0.0265893	0.0324773	0.0191314	0.0344478	0.0190458	0.0219991	0.0351239	0.0164494	0.0191299	0.0216022	0.028108	0.0138249	0.0312293	0.0264276	0.0236012	0.0281609	0.019529	0.0247162	0.2165389	0.159135	0.181994	0.144199	0.199996	0.139231	0.175445	0.003191844	0.274512	0.23286	0.230076	0.262552	-3.700297	33.68877	0.05705287
3350	-20257.57	-20312.48	54.90451	0.0197718	0.0250163	0.01929	0.0272511	0.0271411	0.0204912	0.0308141	0.0241023	0.0255666	0.0303146	0.0297057	0.0241843	0.0219099	0.0199789	0.0223037	0.0175897	0.0202505	0.020012	0.0250165	0.0201935	0.0344954	0.0214879	0.0275747	0.0394106	0.0318107	0.0207699	0.0225655	0.0303532	0.0343097	0.0213421	0.0289637	0.0297448	0.0199746	0.0237534	0.0246587	0.0209772	0.0289819	0.0269952	0.02390931	0.2022334	0.16341	0.175274	0.146718	0.191735	0.146405	0.176458	0.05267301	0.269078	0.230161	0.239832	0.260929	-3.733487	30.12387	0.1225398
3400	-20258.48	-20316.75	58.26829	0.0171667	0.0222666	0.0306431	0.0258265	0.0243531	0.0238869	0.0334868	0.0225926	0.0253476	0.0273092	0.0350735	0.0162022	0.0224899	0.0212096	0.0245614	0.0222122	0.0180826	0.0220624	0.0313796	0.0234903	0.0251113	0.0254766	0.0238488	0.020668	0.0302212	0.0174131	0.0250844	0.0300802	0.0219565	0.0215941	0.0430182	0.0252006	0.0318825	0.0332748	0.0208712	0.0202588	0.0201811	0.0268767	0.02474197	0.1977519	0.17085	0.183255	0.153399	0.200756	0.140047	0.151693	0.005725118	0.263398	0.230843	0.230807	0.274952	-3.699254	30.47601	0.05777628
3450	-20255.07	-20313.23	58.16027	0.0188504	0.0207705	0.0203876	0.0242487	0.022771	0.0217266	0.0333021	0.0273869	0.0254944	0.0367133	0.0367297	0.0205724	0.0236074	0.0189629	0.0232223	0.0251504	0.018143	0.028296	0.040477	0.0217775	0.0247271	0.0259515	0.0278635	0.0186196	0.0219791	0.0230731	0.026419	0.0315796	0.0296542	0.0214001	0.0309399	0.0281217	0.0254128	0.0250027	0.0220979	0.0209106	0.0228467	0.0182065	0.02378802	0.2079477	0.171579	0.184037	0.154053	0.188186	0.149805	0.15234	0.00676624	0.259049	0.238093	0.22823	0.274628	-3.738573	33.56879	0.06843921
3500	-20251.32	-20317.45	66.12625	0.0208158	0.0225861	0.0225765	0.0252642	0.0260146	0.0254055	0.0251213	0.0197344	0.0246467	0.031347	0.028502	0.0198921	0.0236089	0.0181004	0.0203128	0.0204099	0.0210647	0.0243925	0.0238109	0.0236719	0.0301264	0.0220717	0.0267816	0.0210983	0.020475	0.0228371	0.017645	0.0274881	0.0226403	0.0211251	0.0227586	0.0310176	0.0309408	0.0319217	0.0195995	0.0245185	0.0318756	0.0333326	0.02499687	0.1613329	0.170739	0.183136	0.1473	0.204857	0.138687	0.15528	0.007429506	0.264896	0.236214	0.226429	0.27246	-3.689005	29.18647	0.06852872
3550	-20251.97	-20316.32	64.34954	0.0181198	0.0180964	0.0227493	0.0235966	0.0199623	0.0218491	0.0229821	0.0250779	0.0252593	0.0265195	0.0223132	0.02394	0.0302555	0.017818	0.0207098	0.02089	0.0221963	0.0243177	0.0313973	0.0245192	0.03094	0.0291074	0.0214004	0.0230471	0.0235663	0.0209841	0.0208726	0.0346785	0.0223306	0.0242375	0.0216308	0.0285631	0.0242288	0.0403719	0.0257423	0.0298813	0.0204304	0.0285456	0.02394244	0.179841	0.181188	0.1772	0.142868	0.203319	0.134515	0.160911	0.01907705	0.25685	0.243493	0.230859	0.268799	-3.732103	29.60157	0.07170849
3600	-20276.32	-20326.57	50.25716	0.0203292	0.020771	0.0228361	0.0277385	0.0263757	0.0216025	0.0441646	0.0218358	0.0220947	0.0252732	0.0245383	0.0260456	0.0318409	0.0196787	0.0261309	0.0284914	0.0237564	0.0241422	0.0263329	0.0318018	0.041313	0.0284639	0.0247181	0.0273785	0.020079	0.0304471	0.0186448	0.0396351	0.0375387	0.0162149	0.0365094	0.0390119	0.0252681	0.0232406	0.0336595	0.0246453	0.0326952	0.0330935	0.02712704	0.2521157	0.18906	0.17174	0.135521	0.212153	0.14198	0.149546	0.001841514	0.262789	0.22396	0.233062	0.280189	-3.607224	28.11354	0.0864677
3650	-20272.16	-20314.31	42.15154	0.0146499	0.0220553	0.0271701	0.0185568	0.0205325	0.0214795	0.0370638	0.0330518	0.0213071	0.0220719	0.0216745	0.0271629	0.0259837	0.0181044	0.0228166	0.0215394	0.0276802	0.0250987	0.0342488	0.0277478	0.0391772	0.0300097	0.0227559	0.0342435	0.0228068	0.0185128	0.0185797	0.0379759	0.0275011	0.0128181	0.0361833	0.0372868	0.0210757	0.0484707	0.0308753	0.0213394	0.0247615	0.0340628	0.02666899	0.2417568	0.154551	0.184558	0.141236	0.207925	0.151961	0.159769	0.0004639066	0.273541	0.236166	0.220016	0.270277	-3.624254	29.69603	0.08266648
3700	-20263.42	-20316.45	53.03192	0.0191529	0.0235598	0.0293598	0.0303456	0.0233223	0.0207964	0.0279092	0.0213488	0.0275652	0.0480849	0.0242307	0.0282501	0.0267925	0.0202226	0.0278463	0.0240411	0.0204233	0.0347735	0.03251	0.0254546	0.0325974	0.0358348	0.0329832	0.0283829	0.0206012	0.0182	0.0182541	0.0389214	0.0294979	0.025527	0.0239179	0.0346709	0.0241578	0.0256942	0.0295309	0.0187407	0.0188202	0.0213244	0.02580012	0.2103099	0.174332	0.176169	0.134816	0.198474	0.155988	0.160221	0.001946487	0.267606	0.231041	0.230332	0.27102	-3.657376	31.72245	0.06901804
3750	-20270.79	-20315.86	45.0657	0.0229717	0.0261652	0.0265903	0.022981	0.0280245	0.0219345	0.0354742	0.0260699	0.0260978	0.0318105	0.0280975	0.0268268	0.0266584	0.0288355	0.0266068	0.0267595	0.0202143	0.0370985	0.0331553	0.0266209	0.0323848	0.0394892	0.0409892	0.0245235	0.0185694	0.0371796	0.0177001	0.0253823	0.0344894	0.0239946	0.0348959	0.0420597	0.0158773	0.03601	0.0361277	0.0263974	0.0552919	0.0237361	0.02778872	0.2826811	0.172069	0.18211	0.130703	0.197662	0.149372	0.168084	0.01132891	0.267726	0.238609	0.225913	0.267752	-3.583125	29.16889	0.04563346
3800	-20255.54	-20322.56	67.01605	0.0220627	0.0286386	0.0317853	0.0326462	0.0251425	0.0291474	0.0276886	0.0240208	0.0265672	0.0278685	0.0254986	0.0222467	0.027923	0.0258797	0.0253452	0.0291805	0.0271333	0.0294947	0.0317036	0.0271276	0.0346445	0.0308424	0.0234663	0.0279886	0.0286361	0.0284816	0.0271489	0.0393902	0.0309287	0.026754	0.033984	0.0317934	0.0237063	0.0364337	0.0320146	0.0227683	0.0373154	0.0392583	0.02842705	0.1440863	0.15171	0.194342	0.150194	0.193296	0.155636	0.154822	0.009079543	0.263049	0.235163	0.238714	0.263075	-3.560414	25.346	0.06216289
3850	-20254.8	-20318.36	63.56133	0.0244721	0.021357	0.0231211	0.0266371	0.0276903	0.0234787	0.0269002	0.0250813	0.0261502	0.0269221	0.0266818	0.0249892	0.0306677	0.0233084	0.025972	0.0254098	0.0245371	0.0361405	0.0353153	0.032512	0.02264	0.0315541	0.0276603	0.0254512	0.0311455	0.0286413	0.0229121	0.0362159	0.0308171	0.0248486	0.0366553	0.0309203	0.0297404	0.0325749	0.0302531	0.0309788	0.0385493	0.0393646	0.02903278	0.1544741	0.153529	0.187283	0.15127	0.188518	0.149702	0.169698	0.002123217	0.259313	0.237461	0.23758	0.265646	-3.53933	25.62006	0.08542762
3900	-20248.44	-20319.58	71.13971	0.0247418	0.0243659	0.0313366	0.0313282	0.0321981	0.0269782	0.0278061	0.0234227	0.0247227	0.0301395	0.0266591	0.0295489	0.0286552	0.0238349	0.0261095	0.0283945	0.0201065	0.0349172	0.0313658	0.02841	0.0271434	0.0300162	0.0281099	0.0271962	0.0304241	0.0255099	0.0240148	0.0319339	0.0292154	0.0258131	0.038646	0.0290429	0.0287639	0.0284145	0.0289326	0.0274396	0.0372097	0.0300668	0.02776106	0.1318858	0.162984	0.183043	0.147845	0.18425	0.151742	0.170136	0.05100642	0.267028	0.229637	0.235579	0.267756	-3.584121	26.52402	0.09821599
